NIST_index,NIST_index,du_index,noor_index,Enzyme:,KEGG Reaction:,CID Reaction:,EC Value:,Reaction:,Reference:,Reference ID:,T [K],pH,Keq,Ionic strength [molal],Experimental conditions,solutes [molal],Buffer:,Ionic strength [mol/dm^3],-log[Mg+2],Km',Enthalpy [kJ/mol],Method:,solutes [mol/dm^3]
8553,,3399,,phosphomevalonate kinase,,CHB_17436 + PBC_440317 = CHB_16761 + MAN_10035,2.7.4.2,ATP-g--S(aq) + (R)-5-phosphomevalonate(aq) = ADP(aq) + 2-thio-5-diphosphomevalonate(aq),,85LEE/OSU,303.15,8,0.94,,mol/L;HEPES-KOH=0.1;ATP-g--S=0.0078;(R)-5-phosphomevalonate=0.0078;(Mg)1(Cl)2=0.0088;DTT=0.001;ADP=0;2-thio-5-diphosphomevalonate=0,,,,,,NMR and radioassay,,
8554,,3400,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,7.07,0.105,,mol/L;IS=0.25;(Mg)1(Cl)2=0.01; potassium phosphate buffer=0.05 ; MgCl2 (0.01 mol/L),0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8555,,3401,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,7.05,0.116,,mol/L;IS=0.25;(Mg)1(Cl)2=0.01; potassium phosphate buffer=0.05 ; MgCl2 (0.01 mol/L),0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8556,,3402,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,7.16,0.257,,mol/L;IS=0.25;(Mg)1(Cl)2=0.01; potassium phosphate buffer=0.05 ; MgCl2 (0.01 mol/L),0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8557,,3403,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,6.27,0.051,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8558,,3404,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,6.41,0.067,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8559,,3405,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,6.72,0.088,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8560,,3406,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,6.72,0.088,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8561,,3407,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,298.15,6.6,0.1,,mol/L;IS=0.12; potassium phosphate buffer=0.05,0.12,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8562,,3408,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,6.82,0.129,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8563,,3409,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,298.15,6.89,0.13,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8564,,3410,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,298.15,6.87,0.138,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8565,,3411,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,6.79,0.138,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8566,,3412,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,6.91,0.139,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8567,,3413,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,6.73,0.141,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8568,,3414,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,6.75,0.141,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8569,,3415,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,6.91,0.143,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8570,,3416,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,6.84,0.15,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8571,,3417,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,298.15,7.03,0.16,,mol/L;IS=1.1; potassium phosphate buffer=0.05,1.1,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8572,,3418,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,6.94,0.187,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8573,,3419,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,6.94,0.197,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8574,,3420,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,298.15,7.11,0.253,,mol/L;IS=0.6; potassium phosphate buffer=0.05,0.6,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8575,,3421,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,6.98,0.26,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8576,,3422,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,298.15,7.05,0.264,,mol/L;IS=1.1; potassium phosphate buffer=0.05,1.1,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8577,,3423,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,7.06,0.266,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8578,,3424,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,298.15,7.08,0.267,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8579,,3425,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,7.17,0.268,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8580,,3426,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,298.15,7.09,0.27,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8581,,3427,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,7.05,0.271,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8582,,3428,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,6.98,0.271,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8583,,3429,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,298.15,7.19,0.287,,mol/L;IS=0.35; potassium phosphate buffer=0.05,0.35,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8584,,3430,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,298.15,7.09,0.294,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8585,,3431,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,7.25,0.309,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8586,,3432,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,7.24,0.321,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8587,,3433,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,7.09,0.328,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8588,,3434,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,298.15,7.12,0.329,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8589,,3435,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,298.15,7.14,0.334,,mol/L;IS=0.6; potassium phosphate buffer=0.05,0.6,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8590,,3436,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,298.15,7.18,0.338,,mol/L;IS=0.35; potassium phosphate buffer=0.05,0.35,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8591,,3437,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,7.07,0.34,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8592,,3438,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,7.07,0.34,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8593,,3439,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,298.15,7.21,0.349,,mol/L;IS=0.35; potassium phosphate buffer=0.05,0.35,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8594,,3440,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,7.23,0.351,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8595,,3441,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,298.15,7.37,0.36,,mol/L;IS=0.1; potassium phosphate buffer=0.05,0.1,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8596,,3442,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,7.3,0.385,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8597,,3443,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,298.15,7.35,0.445,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8598,,3444,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,7.35,0.498,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8599,,3445,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,298.15,7.41,0.579,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8600,,3446,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,7.6,0.62,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8601,,3447,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,7.58,0.634,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8602,,3448,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,8.12,2.04,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8603,,3449,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,8.09,2.37,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8604,,3450,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,8.29,2.75,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8605,,3451,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,8.27,3.55,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8606,,3452,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,8.39,3.55,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8607,,3453,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,8.49,3.86,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8608,,3454,,dihydrolipoamide dehydrogenase,,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,1.8.1.4,dihydro--lipoate(aq) + NAD(aq) = lipoate(aq) + NADH(aq),,85LIE,311.15,8.49,6.55,,mol/L;IS=0.25; potassium phosphate buffer=0.05,0.25,,,potassium phosphate (0.050 mol dm-3) or sodium pyrophosphate (0.030 mol dm-3),,spectrophotometry,,
8609,,3455,,glycine dehydrogenase (decarboxylating),,CHB_15428 + CHB_30313 = CHB_16526 + MAN_10149,1.4.4.2,glycine(aq) + lipoate(aq) = S-aminomethyldihydro--lipoate(aq) + CO2(aq),,85LIE,311.15,7.79,0.00829,,,,,,,,spectrophotometry and enzymatic assay,,
8610,,3456,,glycine dehydrogenase (decarboxylating),,CHB_15428 + CHB_30313 = CHB_16526 + MAN_10149,1.4.4.2,glycine(aq) + lipoate(aq) = S-aminomethyldihydro--lipoate(aq) + CO2(aq),,85LIE,311.15,7.03,0.014,,,,,,,,spectrophotometry and enzymatic assay,,
8611,,3457,,glycine dehydrogenase (decarboxylating),,CHB_15428 + CHB_30313 = CHB_16526 + MAN_10149,1.4.4.2,glycine(aq) + lipoate(aq) = S-aminomethyldihydro--lipoate(aq) + CO2(aq),,85LIE,311.15,7.04,0.014,,,,,,,,spectrophotometry and enzymatic assay,,
8612,,3458,,glycine dehydrogenase (decarboxylating),,CHB_15428 + CHB_30313 = CHB_16526 + MAN_10149,1.4.4.2,glycine(aq) + lipoate(aq) = S-aminomethyldihydro--lipoate(aq) + CO2(aq),,85LIE,311.15,7.18,0.0197,,,,,,,,spectrophotometry and enzymatic assay,,
8613,,3459,,glycine dehydrogenase (decarboxylating),,CHB_15428 + CHB_30313 = CHB_16526 + MAN_10149,1.4.4.2,glycine(aq) + lipoate(aq) = S-aminomethyldihydro--lipoate(aq) + CO2(aq),,85LIE,311.15,6.62,0.0221,,,,,,,,spectrophotometry and enzymatic assay,,
8614,,3460,,glycine dehydrogenase (decarboxylating),,CHB_15428 + CHB_30313 = CHB_16526 + MAN_10149,1.4.4.2,glycine(aq) + lipoate(aq) = S-aminomethyldihydro--lipoate(aq) + CO2(aq),,85LIE,311.15,6.39,0.0222,,,,,,,,spectrophotometry and enzymatic assay,,
8615,,3461,,glycine dehydrogenase (decarboxylating),,CHB_15428 + CHB_30313 = CHB_16526 + MAN_10149,1.4.4.2,glycine(aq) + lipoate(aq) = S-aminomethyldihydro--lipoate(aq) + CO2(aq),,85LIE,311.15,7.2,0.0229,,,,,,,,spectrophotometry and enzymatic assay,,
8616,,3462,,glycine dehydrogenase (decarboxylating),,CHB_15428 + CHB_30313 = CHB_16526 + MAN_10149,1.4.4.2,glycine(aq) + lipoate(aq) = S-aminomethyldihydro--lipoate(aq) + CO2(aq),,85LIE,311.15,7.17,0.024,,,,,,,,spectrophotometry and enzymatic assay,,
8617,,3463,,glycine dehydrogenase (decarboxylating),,CHB_15428 + CHB_30313 = CHB_16526 + MAN_10149,1.4.4.2,glycine(aq) + lipoate(aq) = S-aminomethyldihydro--lipoate(aq) + CO2(aq),,85LIE,311.15,6.8,0.0301,,,,,,,,spectrophotometry and enzymatic assay,,
8618,,3464,,glycine dehydrogenase (decarboxylating),,CHB_15428 + CHB_30313 = CHB_16526 + MAN_10149,1.4.4.2,glycine(aq) + lipoate(aq) = S-aminomethyldihydro--lipoate(aq) + CO2(aq),,85LIE,311.15,7.01,0.0302,,,,,,,,spectrophotometry and enzymatic assay,,
8619,,3465,,glycine dehydrogenase (decarboxylating),,CHB_15428 + CHB_30313 = CHB_16526 + MAN_10149,1.4.4.2,glycine(aq) + lipoate(aq) = S-aminomethyldihydro--lipoate(aq) + CO2(aq),,85LIE,311.15,6.39,0.031,,,,,,,,spectrophotometry and enzymatic assay,,
8620,,3466,,glycine dehydrogenase (decarboxylating),,CHB_15428 + CHB_30313 = CHB_16526 + MAN_10149,1.4.4.2,glycine(aq) + lipoate(aq) = S-aminomethyldihydro--lipoate(aq) + CO2(aq),,85LIE,311.15,6.99,0.0328,,,,,,,,spectrophotometry and enzymatic assay,,
8621,,3467,,glycine dehydrogenase (decarboxylating),,CHB_15428 + CHB_30313 = CHB_16526 + MAN_10149,1.4.4.2,glycine(aq) + lipoate(aq) = S-aminomethyldihydro--lipoate(aq) + CO2(aq),,85LIE,311.15,6.99,0.0344,,,,,,,,spectrophotometry and enzymatic assay,,
